Index,Title,Artist,Top Genre,Beats Per Minute (BPM),Energy,Danceability,Loudness (dB),Liveness,Valence,Length (Duration),Acousticness,Speechiness
spotify:track:7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash,electropop,-1.105218584565142,0.4424748618677477,0.7611878696087953,-1.3748332745380396,0.46201140844988925,0.4038239765214771,1.3435302808372431,1.4273136378501676,2.32980318122957
spotify:track:3atqfvHwNUtXwWhhhkVBm7,Cocaine,Pink Sweat$,bedroom soul,-0.49337919611993564,0.3668518854758054,0.949937707194716,-1.118614797473175,0.4848832603533491,0.32754611428964253,-1.6981861693455196,1.7347989630347742,0.24540593508951472
spotify:track:57m2Kve0xnAgYVAPxMLKHS,tear myself apart,Tate McRae,dance pop,-1.341459475194701,0.8109357468412539,0.7395280521809027,0.18800311282189555,0.5443500753023447,0.6932311596952024,-0.7554713825072911,0.3365717748642317,0.23686332342500627
spotify:track:46ydq5g3k17iLJs3qMDvO6,Hurts So Good,Astrid S,dance pop,-0.11586971429889088,0.9798806940998485,1.0443126259876765,0.6414423913116888,0.43776724543222173,0.8480303506951019,0.2670180380863791,0.17451869807774975,0.455088221400176
spotify:track:6HRagoeRYMUbNny39cbMa9,Happy Times,Finding Hope,chill r&b,-0.6589136785497751,0.4022498744252252,1.3135132140200552,-1.0425198362396249,0.4848832603533491,1.2540977937528097,-0.31135441825410987,0.24307961517972287,0.27724657856631885
spotify:track:2MvpHgDzl7skp1xowjCDiG,sometimes,Chelsea Cutler,electropop,1.632211918714279,0.2043429362080144,0.7209624943855663,-1.7714421389420172,1.4912447441055832,0.32754611428964253,1.9808621714397283,1.8469895546561848,0.3261724453721398
spotify:track:6UKQqrX26fiwC6ab7Subn2,Broken Roots,Michl,,0.815428509765652,0.9332197086665224,0.8942410338087066,0.19161521541209584,1.32199304001998,0.5586231675213766,0.7065037476845394,1.0034825139470611,1.219263664843475
spotify:track:4CxFN5zON70B3VOPBYbd6P,you were good to me,Jeremy Zucker,electropop,-0.7616741392173946,0.13644315740503637,0.86793982693198,-1.7839640945880442,0.512329482637501,0.4621541064634682,0.5321191974051003,1.8968520398212563,0.3137468284055821
spotify:track:5vjLSffimiIP26QG5WcN2K,Hold On,Chord Overstreet,acoustic pop,-0.11911478147786847,0.712786777481499,0.9561262264598281,-0.4792726390077468,0.37921530455936453,0.3746589115504816,0.015708856916126595,0.9743960642674361,0.4084921577755846
spotify:track:1dCz8H2KRvwTsxehErPn8T,Sky Is Falling,Tarn PK,,0.9709393402426503,0.4424748618677477,0.8122431535459705,-1.0434830635970116,0.507755112256809,0.4733714391446204,1.8541388297803665,1.9300936965979705,0.23220371706254714
spotify:track:2itDFgcps8TPkkGdsKUlEJ,You Were Right,Beauvois,new french touch,-0.8382937809432514,0.4344298643792432,1.024199938376062,-1.4335901433386289,0.46201140844988925,0.12585847268252703,3.6295888286271523,1.6766260636755244,0.2593847541768921
spotify:track:1TQXIltqoZ5XXyfCbAeSQQ,Dancing With Your Ghost,Sasha Sloan,electropop,-1.7415041457586449,0.5261428357481945,0.9731446544388866,-0.14310629127978564,0.47116014921127314,0.8547607503037933,-0.012816618184304051,1.581056300442471,0.22521430751885846
